ID	H	E	C
Seq_1666329	25.806451612903224	22.58064516129032	51.61290322580645
Seq_212770	48.333333333333336	10.0	41.66666666666667
Seq_500680	36.95652173913043	5.434782608695652	57.608695652173914
Seq_525971	29.629629629629626	29.629629629629626	40.74074074074074
Seq_1356621	51.06382978723404	0.0	48.93617021276596
Seq_1686466	27.472527472527474	10.989010989010989	61.53846153846154
Seq_1423598	35.55555555555556	13.333333333333334	51.11111111111111
Seq_1726137	50.847457627118644	0.0	49.152542372881356
Seq_464390	0.0	54.54545454545454	45.45454545454545
Seq_464392	0.0	58.2089552238806	41.7910447761194
Seq_390361	60.0	12.5	27.500000000000004
Seq_1645502	95.16129032258065	0.0	4.838709677419355
Seq_217698	8.695652173913043	0.0	91.30434782608695
Seq_564101	45.97701149425287	5.747126436781609	48.275862068965516
Seq_1751841	66.66666666666666	0.0	33.33333333333333
Seq_938691	2.73972602739726	30.136986301369863	67.12328767123287
Seq_1242953	62.22222222222222	4.444444444444445	33.33333333333333
Seq_35512	25.0	17.105263157894736	57.89473684210527
Seq_89471	63.26530612244898	14.285714285714285	22.448979591836736
Seq_1242957	41.86046511627907	10.465116279069768	47.674418604651166
Seq_775170	68.83116883116884	5.194805194805195	25.97402597402597
Seq_283952	63.23529411764706	0.0	36.76470588235294
Seq_674062	53.04347826086957	14.782608695652174	32.17391304347826
Seq_1662972	33.33333333333333	34.61538461538461	32.05128205128205
Seq_1697395	89.01098901098901	4.395604395604396	6.593406593406594
Seq_1703953	70.45454545454545	0.0	29.545454545454547
Seq_1357573	60.78431372549019	0.0	39.21568627450981
Seq_1387313	43.13725490196079	0.0	56.86274509803921
Seq_1746506	42.857142857142854	0.0	57.14285714285714
Seq_249598	63.725490196078425	0.0	36.27450980392157
Seq_315973	53.48837209302325	13.953488372093023	32.55813953488372
Seq_1604645	45.348837209302324	2.3255813953488373	52.32558139534884
Seq_1667586	40.298507462686565	23.88059701492537	35.82089552238806
Seq_838908	3.0	45.0	52.0
Seq_1609079	26.31578947368421	18.421052631578945	55.26315789473685
Seq_1214822	23.91304347826087	0.0	76.08695652173914
Seq_231976	19.148936170212767	40.42553191489361	40.42553191489361
Seq_890135	34.66666666666667	28.000000000000004	37.333333333333336
Seq_447329	64.28571428571429	5.357142857142857	30.357142857142854
Seq_257814	34.78260869565217	21.73913043478261	43.47826086956522
Seq_1707907	33.33333333333333	20.0	46.666666666666664
Seq_1707905	36.84210526315789	23.684210526315788	39.473684210526315
Seq_964727	24.719101123595504	25.842696629213485	49.43820224719101
Seq_931525	60.78431372549019	15.686274509803921	23.52941176470588
Seq_432946	92.85714285714286	0.0	7.142857142857142
Seq_1455046	39.0625	21.09375	39.84375
Seq_1713172	6.0606060606060606	31.818181818181817	62.121212121212125
Seq_552407	39.39393939393939	18.181818181818183	42.42424242424242
Seq_1526516	0.0	0.0	100.0
Seq_105286	41.88034188034188	11.965811965811966	46.15384615384615
Seq_360605	70.83333333333334	0.0	29.166666666666668
Seq_835887	32.91139240506329	30.37974683544304	36.708860759493675
Seq_1745851	65.97938144329896	0.0	34.02061855670103
Seq_955517	21.818181818181817	19.090909090909093	59.09090909090909
Seq_8916	0.0	0.0	100.0
Seq_441449	33.33333333333333	2.2222222222222223	64.44444444444444
Seq_543637	87.27272727272727	0.0	12.727272727272727
Seq_543634	89.58333333333334	0.0	10.416666666666668
Seq_156327	34.54545454545455	7.2727272727272725	58.18181818181818
Seq_698903	28.000000000000004	18.666666666666668	53.333333333333336
Seq_901913	79.06976744186046	0.0	20.930232558139537
Seq_482624	40.32258064516129	8.064516129032258	51.61290322580645
Seq_853055	33.33333333333333	25.333333333333336	41.333333333333336
Seq_1307357	63.095238095238095	0.0	36.904761904761905
Seq_1362321	56.41025641025641	6.41025641025641	37.17948717948718
Seq_1304918	25.842696629213485	23.595505617977526	50.56179775280899
Seq_265881	29.166666666666668	33.33333333333333	37.5
Seq_1346826	8.21917808219178	20.54794520547945	71.23287671232876
Seq_619337	37.5	22.321428571428573	40.17857142857143
Seq_1587623	67.41573033707866	0.0	32.58426966292135
Seq_1181957	64.47368421052632	10.526315789473683	25.0
Seq_91544	5.128205128205128	33.33333333333333	61.53846153846154
Seq_1450556	65.67164179104478	0.0	34.32835820895522
Seq_1640273	23.076923076923077	35.8974358974359	41.02564102564102
Seq_1018777	75.0	0.0	25.0
Seq_432411	43.87755102040816	21.428571428571427	34.69387755102041
Seq_264937	73.07692307692307	1.282051282051282	25.64102564102564
Seq_934840	35.77235772357724	24.390243902439025	39.83739837398374
Seq_264935	60.526315789473685	0.0	39.473684210526315
Seq_264933	63.934426229508205	6.557377049180328	29.508196721311474
Seq_264930	62.99212598425197	5.511811023622047	31.496062992125985
Seq_1241553	25.423728813559322	3.389830508474576	71.1864406779661
Seq_1078681	52.63157894736842	0.0	47.368421052631575
Seq_1078686	47.706422018348626	0.0	52.293577981651374
Seq_1638242	59.09090909090909	13.636363636363635	27.27272727272727
Seq_1369836	82.66666666666667	0.0	17.333333333333336
Seq_313797	33.9622641509434	23.58490566037736	42.45283018867924
Seq_1384595	0.0	20.0	80.0
Seq_1248175	15.476190476190476	23.809523809523807	60.71428571428571
Seq_1238142	22.5	17.5	60.0
Seq_1238143	27.083333333333332	18.75	54.166666666666664
Seq_995941	39.473684210526315	18.421052631578945	42.10526315789473
Seq_1238149	39.285714285714285	10.714285714285714	50.0
Seq_1443932	15.384615384615385	24.615384615384617	60.0
Seq_1443936	14.705882352941178	23.52941176470588	61.76470588235294
Seq_912672	30.434782608695656	7.246376811594203	62.31884057971014
Seq_1010591	0.0	51.42857142857142	48.57142857142857
Seq_1172809	29.166666666666668	20.833333333333336	50.0
Seq_635558	35.08771929824561	14.912280701754385	50.0
Seq_2516	70.75471698113208	1.8867924528301887	27.358490566037734
Seq_1483628	24.193548387096776	16.129032258064516	59.67741935483871
Seq_1010599	18.181818181818183	27.27272727272727	54.54545454545454
Seq_205244	89.74358974358975	0.0	10.256410256410255
Seq_732492	29.545454545454547	26.515151515151516	43.93939393939394
Seq_1023181	20.634920634920633	30.158730158730158	49.2063492063492
Seq_579107	90.9090909090909	0.0	9.090909090909092
Seq_1080749	24.516129032258064	19.35483870967742	56.12903225806451
Seq_283257	77.52808988764045	0.0	22.47191011235955
Seq_578277	55.00000000000001	7.5	37.5
Seq_9329	65.85365853658537	12.195121951219512	21.951219512195124
Seq_1717462	46.788990825688074	19.26605504587156	33.94495412844037
Seq_855454	0.0	34.146341463414636	65.85365853658537
Seq_1505943	35.714285714285715	19.047619047619047	45.23809523809524
Seq_1147454	0.0	0.0	100.0
Seq_1394053	67.5	0.0	32.5
Seq_1036013	52.17391304347826	21.73913043478261	26.08695652173913
Seq_653937	31.46067415730337	21.34831460674157	47.19101123595505
Seq_390601	11.76470588235294	0.0	88.23529411764706
Seq_174210	71.05263157894737	0.0	28.947368421052634
Seq_942299	87.5	0.0	12.5
Seq_1045171	46.875	0.0	53.125
Seq_174219	76.76767676767676	0.0	23.232323232323232
Seq_1589449	8.955223880597014	31.343283582089555	59.70149253731343
Seq_266504	4.444444444444445	28.14814814814815	67.4074074074074
Seq_1302401	0.0	56.896551724137936	43.103448275862064
Seq_239341	44.0	13.333333333333334	42.66666666666667
Seq_903985	0.0	18.367346938775512	81.63265306122449
Seq_1376172	5.128205128205128	43.58974358974359	51.28205128205128
Seq_195416	54.54545454545454	13.636363636363635	31.818181818181817
Seq_352534	64.58333333333334	0.0	35.41666666666667
Seq_1709971	60.67415730337079	3.3707865168539324	35.95505617977528
Seq_488321	12.5	12.5	75.0
Seq_1111216	54.71698113207547	0.0	45.28301886792453
Seq_251336	10.606060606060606	0.0	89.39393939393939
Seq_929907	74.46808510638297	0.0	25.53191489361702
Seq_1058575	52.5	5.0	42.5
Seq_1098205	17.391304347826086	28.26086956521739	54.347826086956516
Seq_300989	46.875	15.625	37.5
Seq_1117522	0.0	0.0	100.0
Seq_794925	27.027027027027028	24.324324324324326	48.64864864864865
Seq_1247043	45.45454545454545	23.863636363636363	30.681818181818183
Seq_1426690	0.0	27.11864406779661	72.88135593220339
Seq_1375248	47.43589743589743	15.384615384615385	37.17948717948718
Seq_996149	48.888888888888886	2.2222222222222223	48.888888888888886
Seq_715892	62.71186440677966	18.64406779661017	18.64406779661017
Seq_489181	43.93939393939394	12.121212121212121	43.93939393939394
Seq_388590	23.52941176470588	33.82352941176471	42.64705882352941
Seq_454158	10.344827586206897	63.2183908045977	26.436781609195403
Seq_974098	29.1970802919708	32.11678832116788	38.68613138686132
Seq_295359	58.82352941176471	0.0	41.17647058823529
Seq_1732497	37.77777777777778	20.0	42.22222222222222
Seq_747453	6.976744186046512	34.883720930232556	58.139534883720934
Seq_1601042	57.89473684210527	0.0	42.10526315789473
Seq_545193	93.47826086956522	0.0	6.521739130434782
Seq_129978	55.319148936170215	0.0	44.680851063829785
Seq_183762	3.0534351145038165	39.69465648854962	57.25190839694656
Seq_724083	37.5	22.916666666666664	39.58333333333333
Seq_129970	66.66666666666666	0.0	33.33333333333333
Seq_1361647	16.883116883116884	41.55844155844156	41.55844155844156
Seq_188001	74.46808510638297	0.0	25.53191489361702
Seq_762637	0.0	57.14285714285714	42.857142857142854
Seq_7581	67.53246753246754	0.0	32.467532467532465
Seq_221900	0.0	13.636363636363635	86.36363636363636
Seq_1303302	80.26315789473685	0.0	19.736842105263158
Seq_1332103	71.42857142857143	0.0	28.57142857142857
Seq_105342	45.97701149425287	16.091954022988507	37.93103448275862
Seq_890895	10.989010989010989	0.0	89.01098901098901
Seq_1149007	35.714285714285715	25.0	39.285714285714285
Seq_202448	55.35714285714286	0.0	44.642857142857146
Seq_503318	55.55555555555556	0.0	44.44444444444444
Seq_503319	67.36111111111111	0.0	32.63888888888889
Seq_899578	40.78947368421053	22.36842105263158	36.84210526315789
Seq_504634	10.714285714285714	32.142857142857146	57.14285714285714
Seq_1148972	43.529411764705884	16.470588235294116	40.0
Seq_1186290	30.508474576271187	11.864406779661017	57.6271186440678
Seq_1537167	25.0	32.69230769230769	42.30769230769231
Seq_1075148	41.269841269841265	30.158730158730158	28.57142857142857
Seq_1629143	70.88607594936708	0.0	29.11392405063291
Seq_1720452	26.190476190476193	42.857142857142854	30.952380952380953
Seq_1720453	20.689655172413794	55.172413793103445	24.137931034482758
Seq_1629148	66.92913385826772	0.0	33.07086614173229
Seq_1459371	7.4074074074074066	11.11111111111111	81.48148148148148
Seq_1741723	51.28205128205128	5.128205128205128	43.58974358974359
Seq_150151	27.500000000000004	17.5	55.00000000000001
Seq_301165	68.29268292682927	4.878048780487805	26.82926829268293
Seq_658468	31.343283582089555	14.925373134328357	53.73134328358209
Seq_1252952	11.11111111111111	11.11111111111111	77.77777777777779
Seq_635493	40.57971014492754	25.36231884057971	34.05797101449276
Seq_879700	41.23711340206185	21.649484536082475	37.11340206185567
Seq_482367	76.92307692307693	0.0	23.076923076923077
Seq_296493	48.717948717948715	20.51282051282051	30.76923076923077
Seq_116210	2.197802197802198	35.16483516483517	62.637362637362635
Seq_1629001	61.19402985074627	0.0	38.80597014925373
Seq_66096	77.19298245614034	0.0	22.807017543859647
Seq_1296094	15.151515151515152	43.93939393939394	40.909090909090914
Seq_990720	29.629629629629626	10.185185185185185	60.18518518518518
Seq_1432485	69.33333333333334	1.3333333333333335	29.333333333333332
Seq_273874	0.0	55.714285714285715	44.285714285714285
Seq_415747	34.61538461538461	25.961538461538463	39.42307692307692
Seq_124627	28.28282828282828	28.28282828282828	43.43434343434344
Seq_1362174	5.263157894736842	35.526315789473685	59.210526315789465
Seq_1140187	62.5	10.416666666666668	27.083333333333332
Seq_1423825	23.28767123287671	17.80821917808219	58.9041095890411
Seq_1582247	100.0	0.0	0.0
Seq_741500	52.54237288135594	0.0	47.45762711864407
Seq_252007	0.0	0.0	100.0
Seq_252005	0.0	0.0	100.0
Seq_959655	31.428571428571427	35.714285714285715	32.857142857142854
Seq_248862	41.86046511627907	11.627906976744185	46.51162790697674
Seq_187888	51.42857142857142	0.0	48.57142857142857
Seq_513146	29.72972972972973	20.72072072072072	49.549549549549546
Seq_564295	0.0	0.0	100.0
Seq_564292	0.0	0.0	100.0
Seq_1351651	45.83333333333333	30.555555555555557	23.61111111111111
Seq_1351652	33.6734693877551	30.612244897959183	35.714285714285715
Seq_437813	63.26530612244898	0.0	36.734693877551024
Seq_1636235	7.317073170731707	36.58536585365854	56.09756097560976
Seq_912262	47.94520547945205	5.47945205479452	46.57534246575342
Seq_998397	51.724137931034484	13.793103448275861	34.48275862068966
Seq_998393	38.46153846153847	25.64102564102564	35.8974358974359
Seq_186401	73.21428571428571	0.0	26.785714285714285
Seq_353696	75.0	0.0	25.0
Seq_568129	39.25233644859813	25.233644859813083	35.51401869158878
Seq_1418366	3.225806451612903	53.2258064516129	43.54838709677419
Seq_425485	43.859649122807014	19.298245614035086	36.84210526315789
Seq_1363429	0.0	0.0	100.0
Seq_76727	45.33333333333333	25.333333333333336	29.333333333333332
Seq_1073278	45.23809523809524	22.61904761904762	32.142857142857146
Seq_102198	65.68627450980392	6.862745098039216	27.450980392156865
Seq_8203	46.808510638297875	6.382978723404255	46.808510638297875
Seq_316203	71.57894736842105	1.0526315789473684	27.368421052631582
Seq_1300496	0.0	52.0	48.0
Seq_400543	26.153846153846157	35.38461538461539	38.46153846153847
Seq_705598	45.0	30.0	25.0
Seq_261299	34.883720930232556	11.627906976744185	53.48837209302325
Seq_477385	22.857142857142858	28.57142857142857	48.57142857142857
Seq_1371761	11.494252873563218	4.597701149425287	83.9080459770115
Seq_1254846	55.35714285714286	7.142857142857142	37.5
Seq_573995	62.22222222222222	8.88888888888889	28.888888888888886
Seq_1494113	35.0	27.500000000000004	37.5
Seq_227563	0.0	0.0	100.0
Seq_564128	26.984126984126984	17.46031746031746	55.55555555555556
Seq_752365	35.714285714285715	25.0	39.285714285714285
Seq_176952	0.0	51.5625	48.4375
Seq_951650	0.0	28.000000000000004	72.0
Seq_431752	44.11764705882353	10.294117647058822	45.588235294117645
Seq_443449	43.66197183098591	16.901408450704224	39.436619718309856
Seq_949513	45.97701149425287	11.494252873563218	42.5287356321839
Seq_511845	30.985915492957744	28.169014084507044	40.845070422535215
Seq_1207529	35.95505617977528	29.213483146067414	34.831460674157306
Seq_931505	51.578947368421055	13.684210526315791	34.73684210526316
Seq_1526538	68.35443037974683	0.0	31.645569620253166
Seq_1006346	0.0	0.0	100.0
Seq_1006348	0.0	0.0	100.0
Seq_975818	25.510204081632654	23.46938775510204	51.02040816326531
Seq_955538	38.80597014925373	28.35820895522388	32.83582089552239
Seq_1705291	6.25	31.25	62.5
Seq_1140438	14.864864864864865	31.08108108108108	54.054054054054056
Seq_488462	43.0	23.0	34.0
Seq_878288	0.0	36.95652173913043	63.04347826086957
Seq_1077794	35.55555555555556	13.333333333333334	51.11111111111111
Seq_769606	0.0	0.0	100.0
Seq_382647	62.31884057971014	1.4492753623188406	36.231884057971016
Seq_853070	70.58823529411765	2.941176470588235	26.47058823529412
Seq_971302	64.84375	1.5625	33.59375
Seq_853076	35.41666666666667	2.083333333333333	62.5
Seq_971300	63.565891472868216	1.550387596899225	34.883720930232556
Seq_508522	22.058823529411764	39.705882352941174	38.23529411764706
Seq_198921	47.61904761904761	6.349206349206349	46.03174603174603
Seq_222103	8.064516129032258	29.03225806451613	62.903225806451616
Seq_1362343	27.27272727272727	18.181818181818183	54.54545454545454
Seq_619358	43.90243902439025	26.82926829268293	29.268292682926827
Seq_770017	13.953488372093023	6.976744186046512	79.06976744186046
Seq_207347	27.906976744186046	23.25581395348837	48.837209302325576
Seq_411334	25.454545454545453	9.090909090909092	65.45454545454545
Seq_150545	37.5	20.833333333333336	41.66666666666667
Seq_452468	93.33333333333333	0.0	6.666666666666667
Seq_452463	90.9090909090909	0.0	9.090909090909092
Seq_1161669	74.13793103448276	0.0	25.862068965517242
Seq_910656	100.0	0.0	0.0
Seq_1432360	70.96774193548387	3.225806451612903	25.806451612903224
Seq_93709	45.0	3.3333333333333335	51.66666666666667
Seq_1111023	86.8421052631579	0.0	13.157894736842104
Seq_256015	31.372549019607842	23.52941176470588	45.09803921568628
Seq_615862	48.97959183673469	10.204081632653061	40.816326530612244
Seq_1450539	0.0	36.58536585365854	63.41463414634146
Seq_935621	17.80821917808219	32.87671232876712	49.31506849315068
Seq_691145	44.230769230769226	11.538461538461538	44.230769230769226
Seq_549087	40.25974025974026	14.285714285714285	45.45454545454545
Seq_691141	25.64102564102564	30.76923076923077	43.58974358974359
Seq_1377017	51.94805194805194	5.194805194805195	42.857142857142854
Seq_575838	27.77777777777778	0.0	72.22222222222221
Seq_432477	69.64285714285714	0.0	30.357142857142854
Seq_875107	44.537815126050425	8.403361344537815	47.05882352941176
Seq_1448794	44.274809160305345	14.50381679389313	41.221374045801525
Seq_946398	21.951219512195124	0.0	78.04878048780488
Seq_264667	73.17073170731707	0.0	26.82926829268293
Seq_153762	0.0	47.368421052631575	52.63157894736842
Seq_313802	32.857142857142854	22.857142857142858	44.285714285714285
Seq_121143	42.5	17.5	40.0
Seq_1011190	53.70370370370371	12.962962962962962	33.33333333333333
Seq_715642	62.03703703703704	7.4074074074074066	30.555555555555557
Seq_346817	3.4090909090909087	48.86363636363637	47.72727272727273
Seq_168958	0.0	79.59183673469387	20.408163265306122
Seq_1385199	30.263157894736842	21.052631578947366	48.68421052631579
Seq_1385191	26.785714285714285	12.5	60.71428571428571
Seq_287261	20.454545454545457	43.18181818181818	36.36363636363637
Seq_251441	0.0	0.0	100.0
Seq_1593298	35.483870967741936	27.419354838709676	37.096774193548384
Seq_1462050	35.08771929824561	0.0	64.91228070175438
Seq_570262	19.480519480519483	20.77922077922078	59.74025974025974
Seq_118965	52.083333333333336	8.333333333333332	39.58333333333333
Seq_112324	50.98039215686274	29.411764705882355	19.607843137254903
Seq_41855	70.65217391304348	0.0	29.347826086956523
Seq_41858	75.0	0.0	25.0
Seq_1231595	28.859060402684566	14.093959731543624	57.04697986577181
Seq_1172824	42.45283018867924	16.9811320754717	40.56603773584906
Seq_254942	14.285714285714285	29.67032967032967	56.043956043956044
Seq_254946	14.285714285714285	26.373626373626376	59.34065934065934
Seq_515927	57.6271186440678	18.64406779661017	23.728813559322035
Seq_730942	37.2093023255814	25.581395348837212	37.2093023255814
Seq_439569	78.94736842105263	0.0	21.052631578947366
Seq_1503671	52.5	0.0	47.5
Seq_1604431	10.666666666666668	46.666666666666664	42.66666666666667
Seq_896652	0.0	0.0	100.0
Seq_272310	44.0	0.0	56.00000000000001
Seq_272315	45.83333333333333	0.0	54.166666666666664
Seq_179514	9.25925925925926	48.148148148148145	42.592592592592595
Seq_564353	0.0	0.0	100.0
Seq_1505961	32.0	16.0	52.0
Seq_1556777	34.78260869565217	0.0	65.21739130434783
Seq_587210	14.814814814814813	31.851851851851855	53.333333333333336
Seq_1632090	60.46511627906976	2.3255813953488373	37.2093023255814
Seq_1285347	72.32142857142857	0.0	27.67857142857143
Seq_441571	39.130434782608695	17.391304347826086	43.47826086956522
Seq_1248153	15.238095238095239	15.238095238095239	69.52380952380952
Seq_620637	12.037037037037036	31.48148148148148	56.481481481481474
Seq_390190	45.614035087719294	14.912280701754385	39.473684210526315
Seq_1331373	24.444444444444443	6.666666666666667	68.88888888888889
Seq_1191107	44.15584415584416	0.0	55.84415584415584
Seq_1191100	32.075471698113205	1.8867924528301887	66.0377358490566
Seq_902616	37.77777777777778	22.22222222222222	40.0
Seq_902610	0.0	32.72727272727273	67.27272727272727
Seq_113986	0.0	57.35294117647059	42.64705882352941
Seq_1194774	0.0	0.0	100.0
Seq_198310	0.0	41.86046511627907	58.139534883720934
Seq_349647	63.33333333333333	0.0	36.666666666666664
Seq_268585	56.060606060606055	0.0	43.93939393939394
Seq_50332	66.66666666666666	0.0	33.33333333333333
Seq_251355	0.0	0.0	100.0
Seq_40813	33.63636363636363	19.090909090909093	47.27272727272727
Seq_1524484	79.06976744186046	0.0	20.930232558139537
Seq_929922	78.49462365591397	0.0	21.50537634408602
Seq_1100937	73.58490566037736	0.0	26.41509433962264
Seq_1634664	81.81818181818183	0.0	18.181818181818183
Seq_588430	5.263157894736842	64.47368421052632	30.263157894736842
Seq_1706153	46.875	1.5625	51.5625
Seq_1516334	22.58064516129032	3.225806451612903	74.19354838709677
Seq_516838	31.645569620253166	8.860759493670885	59.49367088607595
Seq_308232	43.02325581395349	27.906976744186046	29.069767441860467
Seq_584567	43.58974358974359	28.205128205128204	28.205128205128204
Seq_718598	39.473684210526315	23.684210526315788	36.84210526315789
Seq_1243987	15.384615384615385	30.76923076923077	53.84615384615385
Seq_1372948	38.46153846153847	19.230769230769234	42.30769230769231
Seq_1396787	78.72340425531915	0.0	21.27659574468085
Seq_40704	28.846153846153843	21.153846153846153	50.0
Seq_1522084	76.92307692307693	7.6923076923076925	15.384615384615385
Seq_7612	51.388888888888886	0.0	48.61111111111111
Seq_747470	6.8181818181818175	34.090909090909086	59.09090909090909
Seq_1410424	35.483870967741936	14.516129032258066	50.0
Seq_1749508	61.111111111111114	0.0	38.88888888888889
Seq_792524	19.51219512195122	24.390243902439025	56.09756097560976
Seq_66579	33.85826771653544	17.322834645669293	48.818897637795274
Seq_1609089	0.0	31.11111111111111	68.88888888888889
Seq_189739	38.666666666666664	14.666666666666666	46.666666666666664
Seq_787788	34.065934065934066	16.483516483516482	49.45054945054945
Seq_1480323	67.81609195402298	2.2988505747126435	29.88505747126437
Seq_765833	0.0	44.871794871794876	55.12820512820513
Seq_54626	3.0927835051546393	62.88659793814433	34.02061855670103
Seq_1056048	18.181818181818183	45.45454545454545	36.36363636363637
Seq_1481321	83.14606741573034	0.0	16.853932584269664
Seq_899770	63.02521008403361	3.361344537815126	33.61344537815126
Seq_1586769	70.50359712230215	0.0	29.496402877697843
Seq_1674082	0.0	21.568627450980394	78.43137254901961
Seq_748043	62.31884057971014	0.0	37.68115942028986
Seq_1435435	31.3953488372093	29.069767441860467	39.53488372093023
Seq_1114017	58.536585365853654	0.0	41.46341463414634
Seq_396904	23.636363636363637	38.18181818181819	38.18181818181819
Seq_738143	54.6875	9.375	35.9375
Seq_738146	41.02564102564102	11.538461538461538	47.43589743589743
Seq_529923	5.769230769230769	55.769230769230774	38.46153846153847
Seq_494010	38.0	6.0	56.00000000000001
Seq_899598	54.94505494505495	19.78021978021978	25.274725274725274
Seq_333061	59.45945945945946	10.81081081081081	29.72972972972973
Seq_95615	27.27272727272727	19.480519480519483	53.246753246753244
Seq_971791	5.769230769230769	36.53846153846153	57.692307692307686
Seq_315618	0.0	77.27272727272727	22.727272727272727
Seq_1749118	92.6829268292683	0.0	7.317073170731707
Seq_1307253	26.47058823529412	26.47058823529412	47.05882352941176
Seq_243663	23.157894736842106	4.2105263157894735	72.63157894736842
Seq_117180	53.90070921985816	12.056737588652481	34.04255319148936
Seq_800133	18.6046511627907	37.2093023255814	44.18604651162791
Seq_116766	50.0	14.285714285714285	35.714285714285715
Seq_1261900	60.97560975609756	12.195121951219512	26.82926829268293
Seq_699770	50.0	0.0	50.0
Seq_1362154	0.0	38.46153846153847	61.53846153846154
Seq_468489	13.23529411764706	1.4705882352941175	85.29411764705883
Seq_551546	16.964285714285715	25.892857142857146	57.14285714285714
Seq_794964	14.285714285714285	42.857142857142854	42.857142857142854
